TrigReport ---------- Event  Summary ------------
TrigReport Events total = 2171 passed = 511 failed = 1660
TrigReport ---------- Path   Summary ------------
TrigReport  Trig Bit#   Executed     Passed     Failed      Error Name
TrigReport     1  131        355        355          0          0 hltIter1ElectronsTrackSelectionHighPurity
TrigReport     1  132        355        355          0          0 hltIter1MergedForElectrons
TrigReport     1  133        355        355          0          0 hltIter2ElectronsClustersRefRemoval
TrigReport     1  134        355        355          0          0 hltIter2ElectronsMaskedMeasurementTrackerEvent
TrigReport     1  135        355        355          0          0 hltIter2ElectronsPixelLayerPairs
TrigReport     1  136        355        355          0          0 hltIter2ElectronsPixelTrackingRegions
TrigReport     1  137        355        355          0          0 hltIter2ElectronsPixelClusterCheck
TrigReport     1  138        355        355          0          0 hltIter2ElectronsPixelHitDoublets
TrigReport     1  139        355        355          0          0 hltIter2ElectronsPixelSeeds
TrigReport     1  140        355        355          0          0 hltIter2ElectronsCkfTrackCandidates
TrigReport     1  141        355        355          0          0 hltIter2ElectronsCtfWithMaterialTracks
TrigReport     1  142        355        355          0          0 hltIter2ElectronsTrackSelectionHighPurity
TrigReport     1  143        355        355          0          0 hltIter2MergedForElectrons
TrigReport     1  144        355        355          0          0 hltEgammaEleGsfTrackIso
TrigReport     1  145        355        348          7          0 hltEle27WPTightGsfTrackIsoFilter
TrigReport     1  146        348        348          0          0 hltBoolEnd
TrigReport ---------- Modules in Path: HLT_Ele32_WPTight_Gsf_v1 ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0       2171       2171          0          0 unpackRPC
TrigReport     1    1       2171       2171          0          0 unpackDT
TrigReport     1    2       2171       2171          0          0 unpackCSC
TrigReport     1    3       2171       2171          0          0 unpackEcal
TrigReport     1    4       2171       2171          0          0 unpackHcal
TrigReport     1    5       2171       2171          0          0 simHcalTriggerPrimitiveDigis
TrigReport     1    6       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport     1    7       2171       2171          0          0 simCaloStage2Digis
TrigReport     1    8       2171       2171          0          0 simDtTriggerPrimitiveDigis
TrigReport     1    9       2171       2171          0          0 simCscTriggerPrimitiveDigis
TrigReport     1   10       2171       2171          0          0 simTwinMuxDigis
TrigReport     1   11       2171       2171          0          0 simBmtfDigis
TrigReport     1   12       2171       2171          0          0 simEmtfDigis
TrigReport     1   13       2171       2171          0          0 simOmtfDigis
TrigReport     1   14       2171       2171          0          0 simGmtCaloSumDigis
TrigReport     1   15       2171       2171          0          0 simGmtStage2Digis
TrigReport     1   16       2171       2171          0          0 simGtExtFakeStage2Digis
TrigReport     1   17       2171       2171          0          0 simGtStage2Digis
TrigReport     1   18       2171       2171          0          0 packCaloStage2
TrigReport     1   19       2171       2171          0          0 packGmtStage2
TrigReport     1   20       2171       2171          0          0 packGtStage2
TrigReport     1   21       2171       2171          0          0 rawDataCollector
TrigReport     1   22       2171       2171          0          0 hltTriggerType
TrigReport     1   23       2171       2171          0          0 hltGtStage2Digis
TrigReport     1   24       2171       2171          0          0 hltGtStage2ObjectMap
TrigReport     1   25       2171       2171          0          0 hltScalersRawToDigi
TrigReport     1   26       2171       2171          0          0 hltOnlineBeamSpot
TrigReport     1   27       2171        507       1664          0 hltL1sSingleEGor
TrigReport     1   28        507        507          0          0 hltPreEle32WPTightGsf
TrigReport     1   29        507        507          0          0 hltEcalDigis
TrigReport     1   30        507        507          0          0 hltEcalPreshowerDigis
TrigReport     1   31        507        507          0          0 hltEcalUncalibRecHit
TrigReport     1   32        507        507          0          0 hltEcalDetIdToBeRecovered
TrigReport     1   33        507        507          0          0 hltEcalRecHit
TrigReport     1   34        507        507          0          0 hltEcalPreshowerRecHit
TrigReport     1   35        507        507          0          0 hltRechitInRegionsECAL
TrigReport     1   36        507        507          0          0 hltRechitInRegionsES
TrigReport     1   37        507        507          0          0 hltParticleFlowRecHitECALL1Seeded
TrigReport     1   38        507        507          0          0 hltParticleFlowRecHitPSL1Seeded
TrigReport     1   39        507        507          0          0 hltParticleFlowClusterPSL1Seeded
TrigReport     1   40        507        507          0          0 hltParticleFlowClusterECALUncorrectedL1Seeded
TrigReport     1   41        507        507          0          0 hltParticleFlowClusterECALL1Seeded
TrigReport     1   42        507        507          0          0 hltParticleFlowSuperClusterECALL1Seeded
TrigReport     1   43        507        507          0          0 hltEgammaCandidates
TrigReport     1   44        507        504          3          0 hltEGL1SingleEGOrFilter
TrigReport     1   45        504        408         96          0 hltEG32L1SingleEGOrEtFilter
TrigReport     1   46        408        408          0          0 hltEgammaClusterShape
TrigReport     1   47        408        393         15          0 hltEle32noerWPTightClusterShapeFilter
TrigReport     1   48        393        393          0          0 hltHcalDigis
TrigReport     1   49        393        393          0          0 hltHbhePhase1Reco
TrigReport     1   50        393        393          0          0 hltHbhereco
TrigReport     1   51        393        393          0          0 hltHfprereco
TrigReport     1   52        393        393          0          0 hltHfreco
TrigReport     1   53        393        393          0          0 hltHoreco
TrigReport     1   54        393        393          0          0 hltTowerMakerForAll
TrigReport     1   55        393        393          0          0 hltHcalDigisL1EGSeeded
TrigReport     1   56        393        393          0          0 hltHbhePhase1RecoMethod2L1EGSeeded
TrigReport     1   57        393        393          0          0 hltHbherecoMethod2L1EGSeeded
TrigReport     1   58        393        393          0          0 hltTowerMakerMethod2L1EGSeeded
TrigReport     1   59        393        393          0          0 hltFixedGridRhoFastjetAllCaloForMuons
TrigReport     1   60        393        393          0          0 hltEgammaHoverE
TrigReport     1   61        393        386          7          0 hltEle32noerWPTightHEFilter
TrigReport     1   62        386        386          0          0 hltEgammaEcalPFClusterIso
TrigReport     1   63        386        380          6          0 hltEle32noerWPTightEcalIsoFilter
TrigReport     1   64        380        380          0          0 hltRegionalTowerForEgamma
TrigReport     1   65        380        380          0          0 hltParticleFlowRecHitHBHEForEgamma
TrigReport     1   66        380        380          0          0 hltParticleFlowRecHitHCALForEgamma
TrigReport     1   67        380        380          0          0 hltParticleFlowClusterHBHEForEgamma
TrigReport     1   68        380        380          0          0 hltParticleFlowClusterHCALForEgamma
TrigReport     1   69        380        380          0          0 hltEgammaHcalPFClusterIso
TrigReport     1   70        380        363         17          0 hltEle32noerWPTightHcalIsoFilter
TrigReport     1   71        363        363          0          0 hltSiPixelDigis
TrigReport     1   72        363        363          0          0 hltSiPixelClusters
TrigReport     1   73        363        363          0          0 hltSiPixelClustersCache
TrigReport     1   74        363        363          0          0 hltSiPixelRecHits
TrigReport     1   75        363        363          0          0 hltSiStripExcludedFEDListProducer
TrigReport     1   76        363        363          0          0 hltSiStripRawToClustersFacility
TrigReport     1   77        363        363          0          0 hltSiStripClusters
